;Date;Index;Value
737;31/07/2019;Abertura;26.962410
738;01/08/2019;Abertura;27.622198
739;02/08/2019;Abertura;28.781208
740;03/08/2019;Abertura;28.084473
741;04/08/2019;Abertura;27.882740
742;05/08/2019;Abertura;27.542446
743;06/08/2019;Abertura;28.042664
744;07/08/2019;Abertura;27.639204
745;08/08/2019;Abertura;29.368263
746;09/08/2019;Abertura;30.867420
747;10/08/2019;Abertura;29.943947
748;11/08/2019;Abertura;29.683729
749;12/08/2019;Abertura;30.082451
750;13/08/2019;Abertura;30.168036
751;14/08/2019;Abertura;29.461535
752;15/08/2019;Abertura;27.096399
753;16/08/2019;Abertura;28.058994
754;17/08/2019;Abertura;27.652128
755;18/08/2019;Abertura;27.494616
756;19/08/2019;Abertura;27.945265
757;20/08/2019;Abertura;28.814861
758;21/08/2019;Abertura;28.166189
759;22/08/2019;Abertura;26.993715
760;23/08/2019;Abertura;27.089191
761;24/08/2019;Abertura;27.163450
762;25/08/2019;Abertura;26.486662
763;26/08/2019;Abertura;26.141945
764;27/08/2019;Abertura;26.123911
765;28/08/2019;Abertura;25.697510
766;29/08/2019;Abertura;23.687647
767;30/08/2019;Abertura;21.889606
768;31/08/2019;Abertura;22.211996
769;01/09/2019;Abertura;21.258728
770;02/09/2019;Abertura;21.568670
771;03/09/2019;Abertura;22.760757
772;04/09/2019;Abertura;22.527363
773;05/09/2019;Abertura;21.815975
774;06/09/2019;Abertura;22.761099
775;07/09/2019;Abertura;22.144773
776;08/09/2019;Abertura;22.569153
777;09/09/2019;Abertura;22.569023
778;10/09/2019;Abertura;22.285955
779;11/09/2019;Abertura;21.913788
780;12/09/2019;Abertura;20.892231
781;13/09/2019;Abertura;20.934685
782;14/09/2019;Abertura;20.897963
783;15/09/2019;Abertura;21.073210
784;16/09/2019;Abertura;20.599483
785;17/09/2019;Abertura;20.403664
786;18/09/2019;Abertura;21.006315
787;19/09/2019;Abertura;22.242105
788;20/09/2019;Abertura;21.632219
789;21/09/2019;Abertura;21.380461
790;22/09/2019;Abertura;21.092932
791;23/09/2019;Abertura;20.526655
792;24/09/2019;Abertura;19.477552
793;25/09/2019;Abertura;16.059175
794;26/09/2019;Abertura;16.258678
795;27/09/2019;Abertura;15.457432
796;28/09/2019;Abertura;15.791577
797;29/09/2019;Abertura;15.854201
798;30/09/2019;Abertura;15.312654
799;01/10/2019;Abertura;15.882751
800;02/10/2019;Abertura;15.909658
801;03/10/2019;Abertura;15.946712
802;04/10/2019;Abertura;15.724738
803;05/10/2019;Abertura;15.749930
804;06/10/2019;Abertura;15.722038
805;07/10/2019;Abertura;15.339182
806;08/10/2019;Abertura;16.139175
807;09/10/2019;Abertura;16.110806
808;10/10/2019;Abertura;17.804054
809;11/10/2019;Abertura;17.569082
810;12/10/2019;Abertura;16.714169
811;13/10/2019;Abertura;17.256668
812;14/10/2019;Abertura;18.308025
813;15/10/2019;Abertura;18.425875
814;16/10/2019;Abertura;18.516953
815;17/10/2019;Abertura;17.840694
816;18/10/2019;Abertura;18.575981
817;19/10/2019;Abertura;18.253242
818;20/10/2019;Abertura;18.294844
819;21/10/2019;Abertura;18.462900
820;22/10/2019;Abertura;18.297865
821;23/10/2019;Abertura;18.198627
822;24/10/2019;Abertura;16.712074
823;25/10/2019;Abertura;17.072279
824;26/10/2019;Abertura;18.629129
825;27/10/2019;Abertura;18.889336
826;28/10/2019;Abertura;19.338453
827;29/10/2019;Abertura;19.813639
828;30/10/2019;Abertura;20.493002
829;31/10/2019;Abertura;20.099312
830;01/11/2019;Abertura;19.994114
831;02/11/2019;Abertura;20.019491
832;03/11/2019;Abertura;20.269741
833;04/11/2019;Abertura;20.226446
834;05/11/2019;Abertura;20.741459
835;06/11/2019;Abertura;20.716938
836;07/11/2019;Abertura;20.814981
837;08/11/2019;Abertura;20.693029
838;09/11/2019;Abertura;19.678764
839;10/11/2019;Abertura;19.732647
840;11/11/2019;Abertura;20.479851
841;12/11/2019;Abertura;20.140926
842;13/11/2019;Abertura;20.868423
843;14/11/2019;Abertura;21.281357
844;15/11/2019;Abertura;21.241720
845;16/11/2019;Abertura;20.317408
846;17/11/2019;Abertura;20.276932
847;18/11/2019;Abertura;20.343597
848;19/11/2019;Abertura;19.311863
849;20/11/2019;Abertura;18.707344
850;21/11/2019;Abertura;18.162695
851;22/11/2019;Abertura;16.840914
852;23/11/2019;Abertura;15.581233
853;24/11/2019;Abertura;16.398693
854;25/11/2019;Abertura;15.285519
855;26/11/2019;Abertura;15.272529
856;27/11/2019;Abertura;15.491250
857;28/11/2019;Abertura;16.095964
858;29/11/2019;Abertura;15.678064
859;30/11/2019;Abertura;16.263498
860;01/12/2019;Abertura;15.743181
861;02/12/2019;Abertura;15.509364
862;03/12/2019;Abertura;15.191858
863;04/12/2019;Abertura;15.348430
864;05/12/2019;Abertura;15.260217
865;06/12/2019;Abertura;15.767198
866;07/12/2019;Abertura;15.704380
867;08/12/2019;Abertura;15.662826
868;09/12/2019;Abertura;15.666120
869;10/12/2019;Abertura;15.438838
870;11/12/2019;Abertura;14.947534
871;12/12/2019;Abertura;14.819622
872;13/12/2019;Abertura;14.817257
873;14/12/2019;Abertura;14.883237
874;15/12/2019;Abertura;14.512482
875;16/12/2019;Abertura;14.488743
876;17/12/2019;Abertura;13.555481
877;18/12/2019;Abertura;12.381698
878;19/12/2019;Abertura;13.568222
879;20/12/2019;Abertura;13.459491
880;21/12/2019;Abertura;13.568091
881;22/12/2019;Abertura;13.390246
882;23/12/2019;Abertura;13.810485
883;24/12/2019;Abertura;13.381392
884;25/12/2019;Abertura;13.459056
885;26/12/2019;Abertura;13.176804
886;27/12/2019;Abertura;13.208636
887;28/12/2019;Abertura;13.353410
888;29/12/2019;Abertura;13.696836
889;30/12/2019;Abertura;14.155132
890;31/12/2019;Abertura;13.952087
891;01/01/2020;Abertura;13.730962
892;02/01/2020;Abertura;13.698126
893;03/01/2020;Abertura;13.035329
894;04/01/2020;Abertura;13.667442
895;05/01/2020;Abertura;13.888340
896;06/01/2020;Abertura;14.111240
897;07/01/2020;Abertura;14.966209
898;08/01/2020;Abertura;15.022264
899;09/01/2020;Abertura;14.589202
900;10/01/2020;Abertura;14.478409
901;11/01/2020;Abertura;15.020985
902;12/01/2020;Abertura;14.946201
903;13/01/2020;Abertura;15.322261
904;14/01/2020;Abertura;15.215287
905;15/01/2020;Abertura;16.603867
906;16/01/2020;Abertura;17.646402
907;17/01/2020;Abertura;17.112799
908;18/01/2020;Abertura;18.129646
909;19/01/2020;Abertura;17.830990
910;20/01/2020;Abertura;17.392525
911;21/01/2020;Abertura;17.327684
912;22/01/2020;Abertura;18.124231
913;23/01/2020;Abertura;17.811354
914;24/01/2020;Abertura;17.031307
915;25/01/2020;Abertura;17.049412
916;26/01/2020;Abertura;16.973331
917;27/01/2020;Abertura;17.443195
918;28/01/2020;Abertura;17.683529
919;29/01/2020;Abertura;18.066244
920;30/01/2020;Abertura;17.920179
921;31/01/2020;Abertura;18.590302
922;01/02/2020;Abertura;18.202803
923;02/02/2020;Abertura;18.202562
924;03/02/2020;Abertura;18.450680
925;04/02/2020;Abertura;18.466125
926;05/02/2020;Abertura;18.195305
927;06/02/2020;Abertura;19.229057
928;07/02/2020;Abertura;20.583084
929;08/02/2020;Abertura;22.057981
930;09/02/2020;Abertura;21.757261
931;10/02/2020;Abertura;24.342674
932;11/02/2020;Abertura;25.261606
933;12/02/2020;Abertura;25.657011
934;13/02/2020;Abertura;26.463499
935;14/02/2020;Abertura;25.434448
936;15/02/2020;Abertura;26.300472
937;16/02/2020;Abertura;24.228050
938;17/02/2020;Abertura;23.421888
939;18/02/2020;Abertura;23.521591
940;19/02/2020;Abertura;24.074766
941;20/02/2020;Abertura;22.350000
942;21/02/2020;Abertura;22.193645
943;22/02/2020;Abertura;22.192751
944;23/02/2020;Abertura;21.977989
945;24/02/2020;Abertura;22.824919
946;25/02/2020;Abertura;22.144562
947;26/02/2020;Abertura;20.359814
948;27/02/2020;Abertura;18.788363
949;28/02/2020;Abertura;19.072939
950;29/02/2020;Abertura;18.947647
951;01/03/2020;Abertura;19.574615
952;02/03/2020;Abertura;19.037861
953;03/03/2020;Abertura;19.787628
954;04/03/2020;Abertura;19.663486
955;05/03/2020;Abertura;19.962469
956;06/03/2020;Abertura;20.827026
957;07/03/2020;Abertura;21.282133
958;08/03/2020;Abertura;20.212061
959;09/03/2020;Abertura;16.978222
960;10/03/2020;Abertura;16.581482
961;11/03/2020;Abertura;16.884089
962;12/03/2020;Abertura;16.526304
963;13/03/2020;Abertura;9.520920
964;14/03/2020;Abertura;10.835003
965;15/03/2020;Abertura;10.132663
966;16/03/2020;Abertura;10.425869
967;17/03/2020;Abertura;9.365420
968;18/03/2020;Abertura;10.036181
969;19/03/2020;Abertura;10.118399
970;20/03/2020;Abertura;12.280426
971;21/03/2020;Abertura;11.901004
972;22/03/2020;Abertura;12.080737
973;23/03/2020;Abertura;11.158228
974;24/03/2020;Abertura;12.116398
975;25/03/2020;Abertura;12.403792
976;26/03/2020;Abertura;12.325833
977;27/03/2020;Abertura;13.221527
978;28/03/2020;Abertura;12.533824
979;29/03/2020;Abertura;12.188286
980;30/03/2020;Abertura;11.422389
981;31/03/2020;Abertura;12.282616
982;01/04/2020;Abertura;12.581606
983;02/04/2020;Abertura;12.725065
984;03/04/2020;Abertura;13.048226
985;04/04/2020;Abertura;13.373008
986;05/04/2020;Abertura;13.815948
987;06/04/2020;Abertura;13.731032
988;07/04/2020;Abertura;15.070906
989;08/04/2020;Abertura;14.694789
990;09/04/2020;Abertura;15.067224
991;10/04/2020;Abertura;15.060228
992;11/04/2020;Abertura;13.737724
993;12/04/2020;Abertura;13.812086
994;13/04/2020;Abertura;14.404006
995;14/04/2020;Abertura;15.012063
996;15/04/2020;Abertura;15.542678
997;16/04/2020;Abertura;14.581246
998;17/04/2020;Abertura;
999;18/04/2020;Abertura;15.746321
1000;19/04/2020;Abertura;16.607388
1001;20/04/2020;Abertura;16.140429
1002;21/04/2020;Abertura;15.063840
1003;22/04/2020;Abertura;15.201130
1004;23/04/2020;Abertura;15.702654
1005;24/04/2020;Abertura;15.992483
1006;25/04/2020;Abertura;16.013018
1007;26/04/2020;Abertura;16.303230
1008;27/04/2020;Abertura;16.429043
1009;28/04/2020;Abertura;16.447828
1010;29/04/2020;Abertura;16.447243
1011;30/04/2020;Abertura;17.447788
1012;01/05/2020;Abertura;17.046522
1013;02/05/2020;Abertura;17.551817
1014;03/05/2020;Abertura;17.581791
1015;04/05/2020;Abertura;17.135752
1016;05/05/2020;Abertura;17.088411
1017;06/05/2020;Abertura;16.906801
1018;07/05/2020;Abertura;16.657959
1019;08/05/2020;Abertura;17.019211
1020;09/05/2020;Abertura;17.219955
1021;10/05/2020;Abertura;16.937109
1022;11/05/2020;Abertura;15.339985
1023;12/05/2020;Abertura;15.121073
1024;13/05/2020;Abertura;15.742569
1025;14/05/2020;Abertura;16.135855
1026;15/05/2020;Abertura;16.347731
1027;16/05/2020;Abertura;15.753890
1028;17/05/2020;Abertura;16.033072
1029;18/05/2020;Abertura;16.318237
1030;19/05/2020;Abertura;16.639122
1031;20/05/2020;Abertura;17.142651
1032;21/05/2020;Abertura;16.887243
1033;22/05/2020;Abertura;16.126387
1034;23/05/2020;Abertura;16.631491
1035;24/05/2020;Abertura;16.579742
1036;25/05/2020;Abertura;16.074583
1037;26/05/2020;Abertura;16.408297
1038;27/05/2020;Abertura;16.212671
1039;28/05/2020;Abertura;16.497992
1040;29/05/2020;Abertura;17.076790
1041;30/05/2020;Abertura;17.037237
1042;31/05/2020;Abertura;17.742472
1043;01/06/2020;Abertura;17.069530
1044;02/06/2020;Abertura;17.918852
1045;03/06/2020;Abertura;17.234621
1046;04/06/2020;Abertura;17.547220
1047;05/06/2020;Abertura;17.568724
1048;06/06/2020;Abertura;17.688786
1049;07/06/2020;Abertura;17.537628
1050;08/06/2020;Abertura;17.446314
1051;09/06/2020;Abertura;17.400700
1052;10/06/2020;Abertura;17.436457
1053;11/06/2020;Abertura;17.413944
1054;12/06/2020;Abertura;16.292456
1055;13/06/2020;Abertura;16.675598
1056;14/06/2020;Abertura;16.831116
1057;15/06/2020;Abertura;16.656242
1058;16/06/2020;Abertura;16.386614
1059;17/06/2020;Abertura;16.422012
1060;18/06/2020;Abertura;16.402542
1061;19/06/2020;Abertura;16.207985
1062;20/06/2020;Abertura;15.907086
1063;21/06/2020;Abertura;16.038355
1064;22/06/2020;Abertura;15.998520
1065;23/06/2020;Abertura;16.468678
1066;24/06/2020;Abertura;16.434666
1067;25/06/2020;Abertura;16.022675
1068;26/06/2020;Abertura;15.916716
1069;27/06/2020;Abertura;15.750969
1070;28/06/2020;Abertura;15.185254
1071;29/06/2020;Abertura;15.412210
1072;30/06/2020;Abertura;15.494698
1073;01/07/2020;Abertura;15.409456
1074;02/07/2020;Abertura;15.820766
1075;03/07/2020;Abertura;15.534174
1076;04/07/2020;Abertura;15.287059
1077;05/07/2020;Abertura;15.552996
1078;06/07/2020;Abertura;15.480226
1079;07/07/2020;Abertura;16.275965
1080;08/07/2020;Abertura;16.774088
1081;09/07/2020;Abertura;17.238857
1082;10/07/2020;Abertura;16.878132
1083;11/07/2020;Abertura;17.279306
1084;12/07/2020;Abertura;17.628357
1085;13/07/2020;Abertura;18.236546
1086;14/07/2020;Abertura;18.392452
1087;15/07/2020;Abertura;18.072044
1088;16/07/2020;Abertura;17.591650
1089;17/07/2020;Abertura;17.144192
1090;18/07/2020;Abertura;17.086912
1091;19/07/2020;Abertura;17.126871
1092;20/07/2020;Abertura;17.961239
1093;21/07/2020;Abertura;17.467257
1094;22/07/2020;Abertura;17.705444
1095;23/07/2020;Abertura;18.087339
1096;24/07/2020;Abertura;18.676613
1097;25/07/2020;Abertura;19.157789
1098;26/07/2020;Abertura;19.752638
1099;27/07/2020;Abertura;19.515312
1100;28/07/2020;Abertura;19.700594
1101;29/07/2020;Abertura;20.191669
1102;30/07/2020;Abertura;19.897251
1103;31/07/2020;Abertura;19.990093
1104;01/08/2020;Abertura;20.668146
1105;02/08/2020;Abertura;21.546732
1106;03/08/2020;Abertura;20.940660
1107;04/08/2020;Abertura;22.054789
1108;05/08/2020;Abertura;22.287270
1109;06/08/2020;Abertura;23.324579
1110;07/08/2020;Abertura;22.721392
1111;08/08/2020;Abertura;22.312599
1112;09/08/2020;Abertura;22.893887
1113;10/08/2020;Abertura;22.480200
1114;11/08/2020;Abertura;22.628412
1115;12/08/2020;Abertura;21.309778
1116;13/08/2020;Abertura;21.773226
1117;14/08/2020;Abertura;22.080112
1118;15/08/2020;Abertura;23.088560
1119;16/08/2020;Abertura;23.050289
1120;17/08/2020;Abertura;23.497103
1121;18/08/2020;Abertura;23.491961
1122;19/08/2020;Abertura;23.055590
1123;20/08/2020;Abertura;22.371693
1124;21/08/2020;Abertura;23.104414
1125;22/08/2020;Abertura;22.115171
1126;23/08/2020;Abertura;22.219055
1127;24/08/2020;Abertura;21.865778
1128;25/08/2020;Abertura;22.608212
1129;26/08/2020;Abertura;21.474306
1130;27/08/2020;Abertura;22.258066
1131;28/08/2020;Abertura;23.077656
1132;29/08/2020;Abertura;23.134024
1133;30/08/2020;Abertura;23.009060
1134;31/08/2020;Abertura;23.647858
1135;01/09/2020;Abertura;23.185047
1136;02/09/2020;Abertura;24.814375
1137;03/09/2020;Abertura;24.697609
1138;04/09/2020;Abertura;20.596815
1139;05/09/2020;Abertura;21.044121
1140;06/09/2020;Abertura;19.478767
1141;07/09/2020;Abertura;23.193592
1142;08/09/2020;Abertura;22.425636
1143;09/09/2020;Abertura;23.221849
1144;10/09/2020;Abertura;24.537354
1145;11/09/2020;Abertura;24.559889
1146;12/09/2020;Abertura;25.452366
1147;13/09/2020;Abertura;28.529848
1148;14/09/2020;Abertura;31.102446
1149;15/09/2020;Abertura;31.158981
1150;16/09/2020;Abertura;27.196297
1151;17/09/2020;Abertura;27.925499
1152;18/09/2020;Abertura;26.993130
1153;19/09/2020;Abertura;27.617344
1154;20/09/2020;Abertura;27.249884
1155;21/09/2020;Abertura;26.429634
1156;22/09/2020;Abertura;23.188206
1157;23/09/2020;Abertura;24.100740
1158;24/09/2020;Abertura;22.872028
1159;25/09/2020;Abertura;24.630224
1160;26/09/2020;Abertura;24.712591
1161;27/09/2020;Abertura;26.243799
1162;28/09/2020;Abertura;26.239866
1163;29/09/2020;Abertura;26.990677
1164;30/09/2020;Abertura;28.825550
1165;01/10/2020;Abertura;29.363218
1166;02/10/2020;Abertura;27.490812
1167;03/10/2020;Abertura;27.320980
1168;04/10/2020;Abertura;28.271854
1169;05/10/2020;Abertura;29.064274
1170;06/10/2020;Abertura;28.655882
1171;07/10/2020;Abertura;27.767237
1172;08/10/2020;Abertura;27.761175
1173;09/10/2020;Abertura;
1174;10/10/2020;Abertura;28.435131
1175;11/10/2020;Abertura;28.382029
1176;12/10/2020;Abertura;
1177;13/10/2020;Abertura;
1178;14/10/2020;Abertura;30.738811
1179;15/10/2020;Abertura;30.889919
1180;16/10/2020;Abertura;31.314039
1181;17/10/2020;Abertura;30.043756
1182;18/10/2020;Abertura;30.240988
1183;19/10/2020;Abertura;30.656214
1184;20/10/2020;Abertura;29.930313
1185;21/10/2020;Abertura;28.813850
1186;22/10/2020;Abertura;29.765539
1187;23/10/2020;Abertura;30.655258
1188;24/10/2020;Abertura;30.633961
1189;25/10/2020;Abertura;30.588821
1190;26/10/2020;Abertura;30.107542
1191;27/10/2020;Abertura;31.154684
1192;28/10/2020;Abertura;31.638784
1193;29/10/2020;Abertura;30.363554
1194;30/10/2020;Abertura;29.842684
1195;31/10/2020;Abertura;28.508411
1196;01/11/2020;Abertura;28.431215
1197;02/11/2020;Abertura;28.461470
1198;03/11/2020;Abertura;27.883926
1199;04/11/2020;Abertura;26.857388
1200;05/11/2020;Abertura;26.931576
1201;06/11/2020;Abertura;27.675808
1202;07/11/2020;Abertura;29.018000
1203;08/11/2020;Abertura;27.738094
1204;09/11/2020;Abertura;28.305136
1205;10/11/2020;Abertura;28.018600
1206;11/11/2020;Abertura;28.193321
1207;12/11/2020;Abertura;27.955782
1208;13/11/2020;Abertura;27.614275
1209;14/11/2020;Abertura;28.182173
1210;15/11/2020;Abertura;27.936201
1211;16/11/2020;Abertura;27.621031
1212;17/11/2020;Abertura;28.171278
1213;18/11/2020;Abertura;28.530521
1214;19/11/2020;Abertura;28.076050
1215;20/11/2020;Abertura;28.092194
1216;21/11/2020;Abertura;28.891996
1217;22/11/2020;Abertura;30.391291
1218;23/11/2020;Abertura;29.925093
1219;24/11/2020;Abertura;30.971752
1220;25/11/2020;Abertura;33.857773
1221;26/11/2020;Abertura;31.317730
1222;27/11/2020;Abertura;28.230486
1223;28/11/2020;Abertura;28.474955
1224;29/11/2020;Abertura;29.164108
1225;30/11/2020;Abertura;30.124310
1226;01/12/2020;Abertura;31.411509
1227;02/12/2020;Abertura;30.147505
1228;03/12/2020;Abertura;30.303986
1229;04/12/2020;Abertura;30.716002
1230;05/12/2020;Abertura;29.075138
1231;06/12/2020;Abertura;29.728706
1232;07/12/2020;Abertura;29.530382
1233;08/12/2020;Abertura;29.380875
1234;09/12/2020;Abertura;27.636606
1235;10/12/2020;Abertura;28.131521
1236;11/12/2020;Abertura;27.697121
1237;12/12/2020;Abertura;27.358271
1238;13/12/2020;Abertura;28.165478
1239;14/12/2020;Abertura;29.106859
1240;15/12/2020;Abertura;30.026991
1241;16/12/2020;Abertura;29.549948
1242;17/12/2020;Abertura;30.493614
1243;18/12/2020;Abertura;30.183979
1244;19/12/2020;Abertura;30.942635
1245;20/12/2020;Abertura;33.293518
1246;21/12/2020;Abertura;34.201237
1247;22/12/2020;Abertura;32.204792
1248;23/12/2020;Abertura;33.477707
1249;24/12/2020;Abertura;31.114107
1250;25/12/2020;Abertura;32.488903
1251;26/12/2020;Abertura;33.170200
1252;27/12/2020;Abertura;33.479843
1253;28/12/2020;Abertura;33.532055
1254;29/12/2020;Abertura;35.852180
1255;30/12/2020;Abertura;38.947350
1256;31/12/2020;Abertura;38.122288
1257;01/01/2021;Abertura;37.374573
1258;02/01/2021;Abertura;37.917107
1259;03/01/2021;Abertura;38.253727
1260;04/01/2021;Abertura;41.198280
1261;05/01/2021;Abertura;40.937279
1262;06/01/2021;Abertura;41.775536
1263;07/01/2021;Abertura;42.196625
1264;08/01/2021;Abertura;43.568687
1265;09/01/2021;Abertura;42.373695
1266;10/01/2021;Abertura;43.944122
1267;11/01/2021;Abertura;42.472622
1268;12/01/2021;Abertura;38.279518
1269;13/01/2021;Abertura;38.109425
1270;14/01/2021;Abertura;40.118828
1271;15/01/2021;Abertura;41.794952
1272;16/01/2021;Abertura;40.919434
1273;17/01/2021;Abertura;43.156139
1274;18/01/2021;Abertura;45.767532
1275;19/01/2021;Abertura;45.335640
1276;20/01/2021;Abertura;42.662949
1277;21/01/2021;Abertura;42.606026
1278;22/01/2021;Abertura;38.635311
1279;23/01/2021;Abertura;40.865093
1280;24/01/2021;Abertura;40.862473
1281;25/01/2021;Abertura;41.876053
1282;26/01/2021;Abertura;41.655128
1283;27/01/2021;Abertura;41.756172
1284;28/01/2021;Abertura;40.986420
1285;29/01/2021;Abertura;42.386181
1286;30/01/2021;Abertura;42.853512
1287;31/01/2021;Abertura;44.798698
1288;01/02/2021;Abertura;44.309074
1289;02/02/2021;Abertura;51.551884
1290;03/02/2021;Abertura;51.050102
1291;04/02/2021;Abertura;52.242210
1292;05/02/2021;Abertura;56.010803
1293;06/02/2021;Abertura;67.854637
1294;07/02/2021;Abertura;72.868217
1295;08/02/2021;Abertura;68.525558
1296;09/02/2021;Abertura;79.807022
1297;10/02/2021;Abertura;107.708557
1298;11/02/2021;Abertura;129.305237
1299;12/02/2021;Abertura;124.159431
1300;13/02/2021;Abertura;136.927994
1301;14/02/2021;Abertura;133.473770
1302;15/02/2021;Abertura;136.276779
1303;16/02/2021;Abertura;129.739792
1304;17/02/2021;Abertura;130.080139
1305;18/02/2021;Abertura;165.018829
1306;19/02/2021;Abertura;195.987854
1307;20/02/2021;Abertura;332.918457
1308;21/02/2021;Abertura;254.539276
1309;22/02/2021;Abertura;294.612366
1310;23/02/2021;Abertura;267.364410
1311;24/02/2021;Abertura;231.121597
1312;25/02/2021;Abertura;254.467606
1313;26/02/2021;Abertura;235.270294
1314;27/02/2021;Abertura;221.980911
1315;28/02/2021;Abertura;225.445938
1316;01/03/2021;Abertura;209.951309
1317;02/03/2021;Abertura;254.953354
1318;03/03/2021;Abertura;239.688980
1319;04/03/2021;Abertura;241.045486
1320;05/03/2021;Abertura;229.835297
1321;06/03/2021;Abertura;226.197769
1322;07/03/2021;Abertura;226.672745
1323;08/03/2021;Abertura;240.179581
1324;09/03/2021;Abertura;240.395477
1325;10/03/2021;Abertura;293.423889
1326;11/03/2021;Abertura;278.509094
1327;12/03/2021;Abertura;289.999115
1328;13/03/2021;Abertura;263.592010
1329;14/03/2021;Abertura;276.185730
1330;15/03/2021;Abertura;264.063507
1331;16/03/2021;Abertura;254.450439
1332;17/03/2021;Abertura;258.385864
1333;18/03/2021;Abertura;269.637848
1334;19/03/2021;Abertura;261.630432
1335;20/03/2021;Abertura;264.092194
1336;21/03/2021;Abertura;264.956940
1337;22/03/2021;Abertura;265.070282
1338;23/03/2021;Abertura;255.945099
1339;24/03/2021;Abertura;255.894302
1340;25/03/2021;Abertura;249.465912
1341;26/03/2021;Abertura;234.790939
1342;27/03/2021;Abertura;255.116486
1343;28/03/2021;Abertura;269.310730
1344;29/03/2021;Abertura;268.969391
1345;30/03/2021;Abertura;275.238647
1346;31/03/2021;Abertura;311.551422
1347;01/04/2021;Abertura;302.245483
1348;02/04/2021;Abertura;335.085968
1349;03/04/2021;Abertura;338.909180
1350;04/04/2021;Abertura;323.354858
1351;05/04/2021;Abertura;351.241058
1352;06/04/2021;Abertura;368.099030
1353;07/04/2021;Abertura;403.699280
1354;08/04/2021;Abertura;376.269012
1355;09/04/2021;Abertura;418.054718
1356;10/04/2021;Abertura;454.343170
1357;11/04/2021;Abertura;471.646423
1358;12/04/2021;Abertura;526.701782
1359;13/04/2021;Abertura;596.988586
1360;14/04/2021;Abertura;550.401489
1361;15/04/2021;Abertura;550.413330
1362;16/04/2021;Abertura;542.573669
1363;17/04/2021;Abertura;509.581299
1364;18/04/2021;Abertura;520.590271
1365;19/04/2021;Abertura;481.396698
1366;20/04/2021;Abertura;503.795166
1367;21/04/2021;Abertura;586.901184
1368;22/04/2021;Abertura;544.005493
1369;23/04/2021;Abertura;505.858887
1370;24/04/2021;Abertura;526.758362
1371;25/04/2021;Abertura;496.256836
1372;26/04/2021;Abertura;504.748749
1373;27/04/2021;Abertura;535.428467
1374;28/04/2021;Abertura;568.745667
1375;29/04/2021;Abertura;562.873596
1376;30/04/2021;Abertura;599.988464
1377;01/05/2021;Abertura;622.469299
1378;02/05/2021;Abertura;619.972107
1379;03/05/2021;Abertura;621.902710
1380;04/05/2021;Abertura;676.315918
1381;05/05/2021;Abertura;609.331055
1382;06/05/2021;Abertura;651.049500
1383;07/05/2021;Abertura;634.006897
1384;08/05/2021;Abertura;624.394409
1385;09/05/2021;Abertura;646.312134
1386;10/05/2021;Abertura;661.450012
1387;11/05/2021;Abertura;631.240601
1388;12/05/2021;Abertura;671.778870
1389;13/05/2021;Abertura;592.954590
1390;14/05/2021;Abertura;570.960510
1391;15/05/2021;Abertura;602.554382
1392;16/05/2021;Abertura;562.648926
1393;17/05/2021;Abertura;564.445557
1394;18/05/2021;Abertura;511.391998
1395;19/05/2021;Abertura;508.862732
1396;20/05/2021;Abertura;335.556732
1397;21/05/2021;Abertura;391.541565
1398;22/05/2021;Abertura;326.797791
1399;23/05/2021;Abertura;300.035431
1400;24/05/2021;Abertura;261.119537
1401;25/05/2021;Abertura;345.489838
1402;26/05/2021;Abertura;343.531982
1403;27/05/2021;Abertura;379.693481
1404;28/05/2021;Abertura;369.835693
1405;29/05/2021;Abertura;328.986847
1406;30/05/2021;Abertura;305.042572
1407;31/05/2021;Abertura;325.808136
1408;01/06/2021;Abertura;353.782532
1409;02/06/2021;Abertura;362.360870
1410;03/06/2021;Abertura;401.760834
1411;04/06/2021;Abertura;428.187378
1412;05/06/2021;Abertura;390.958801
1413;06/06/2021;Abertura;390.236725
1414;07/06/2021;Abertura;393.654663
1415;08/06/2021;Abertura;358.165436
1416;09/06/2021;Abertura;352.765930
1417;10/06/2021;Abertura;375.669006
1418;11/06/2021;Abertura;352.084839
1419;12/06/2021;Abertura;345.901703
1420;13/06/2021;Abertura;344.042847
1421;14/06/2021;Abertura;365.754700
1422;15/06/2021;Abertura;372.736847
1423;16/06/2021;Abertura;366.816620
1424;17/06/2021;Abertura;347.212372
1425;18/06/2021;Abertura;353.013367
1426;19/06/2021;Abertura;337.552277
1427;20/06/2021;Abertura;334.650940
1428;21/06/2021;Abertura;339.326630
1429;22/06/2021;Abertura;270.793396
1430;23/06/2021;Abertura;262.058197
1431;24/06/2021;Abertura;296.263947
1432;25/06/2021;Abertura;308.582031
1433;26/06/2021;Abertura;281.133942
1434;27/06/2021;Abertura;279.865295
1435;28/06/2021;Abertura;290.818695
1436;29/06/2021;Abertura;289.919128
1437;30/06/2021;Abertura;300.958801
1438;01/07/2021;Abertura;303.527374
1439;02/07/2021;Abertura;287.754456
1440;03/07/2021;Abertura;287.215607
1441;04/07/2021;Abertura;298.113556
1442;05/07/2021;Abertura;307.684845
1443;06/07/2021;Abertura;302.195587
1444;07/07/2021;Abertura;320.191772
1445;08/07/2021;Abertura;327.957855
1446;09/07/2021;Abertura;310.010284
1447;10/07/2021;Abertura;316.996307
1448;11/07/2021;Abertura;316.056366
1449;12/07/2021;Abertura;322.034912
